gene_id	SRR8239989	SRR8239990	SRR8239991	SRR8239992	SRR8239993	SRR8239994	SRR8239995	SRR8239996	SRR8239997	SRR10357366	SRR10357367	SRR10357368	SRR10357369	SRR10357370	SRR10357371	SRR10357372	SRR10357373	SRR10357374	SRR10357375	SRR10357376	SRR10357377	SRR10357378	SRR10357379	SRR10357380	SRR10357381	SRR10357382	SRR10357383	SRR10357384	SRR10357385	SRR10357386	SRR10357387	SRR10357388	SRR10357389	SRR10357390	SRR10357391	SRR10357392	GSM4432378	GSM4432379	GSM4432380	GSM4432381	GSM4432382	GSM4432383	GSM4432384	GSM4432385	GSM4432386	GSM4432387	GSM4432388	GSM4432389	GSM432030	GSM432031	GSM432032	GSM432033	GSM432034	GSM432209	GSM432210	GSM432211	GSM432212	GSM432213	GSM432241	GSM432331	GSM432332	GSM432333	GSM432360	GSM432361	GSM432393	GSM432394	GSM823177	GSM823178	GSM823179	GSM823180	GSM823181	GSM823182	GSM823183	GSM823184	GSM823185	GSM823186	GSM823187	GSM823188	GSM823189	GSM823190	GSM823191	GSM823192	GSM823193	GSM823194	GSM823195	GSM823196	GSM823197	GSM823198	GSM823199	GSM823200	GSM823201	GSM823202	GSM823203	GSM823204	GSM823205	GSM823206	GSM823207	GSM823208	GSM823209	GSM823210	GSM823211	GSM823212	GSM823213	GSM823214	GSM823215	GSM823216	GSM823217	GSM823218	GSM823219	GSM823220	GSM823221	GSM823222	GSM823223	GSM823224	GSM823225	GSM823226	GSM823227	GSM823228	GSM823229	GSM823230	GSM823231	GSM823232	GSM823233	GSM823234	GSM823235	GSM823236	GSM823237	GSM823238	GSM823239	GSM823240	GSM823241	GSM823242	GSM1096511	GSM1096512	GSM1096513	GSM1096514	GSM1096515	GSM1096516	GSM1096517	GSM1096518	GSM1096519	GSM1096520	GSM1096521	GSM1096522	GSM1096523	GSM1096524	GSM1096525	GSM1096526	GSM1096527	GSM1096528	GSM1096529	GSM1096530	GSM1096531	GSM1096532	GSM1096533	GSM1096534	GSM1096535	GSM1096536	GSM1096537	GSM1096538	GSM1096539	GSM1096540	GSM1096541	GSM1096542	SAMN02689047	SAMN02689051	SAMN02689052	SAMN02689053	SAMN02689055	SAMN02689056	SAMN02689135	SAMN02689136	SAMN02689137	SAMN02689138	SAMN02689139	SAMN02689142	SAMN02689146	SAMN02689147	SAMN02689148	SAMN02689157	SAMN02689158	SAMN02689161	SAMN02689162	SAMN02689163	SAMN02689191	SAMN02689265	SAMN02689319	SAMN02689416	SAMN02689489	GSM1366711	GSM1366712	GSM1366713	GSM1366714	GSM1366715	GSM1366716	GSM1366717	GSM1366718	GSM1366719	GSM1366720	GSM1366721	GSM1366722	GSM1366723	GSM1366724	GSM1366725	GSM1366726	GSM1366727	GSM1366728	GSM1366729	GSM1366730	GSM1366731	GSM1366732	GSM1366733	GSM1366734	GSM1366735	GSM1366736	GSM1366737	GSM1366738	GSM1366739	GSM1366740	GSM1366741	GSM1366742	GSM1366743
CXCL11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.60915437357153	6.66223561742388	6.64617771679698	6.43136716309297	6.22572402203011	6.41517555434311	6.50924513977231	6.39654493836486	6.41429780194837	6.42188531882861	6.44161009744564	6.5490963718293	6.56953603805058	6.63940703199985	6.35033819613125	6.57747102710558	6.51456398198777	6.94264892513237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DHRS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.62900626981994	8.59281589854903	8.53229811224809	8.73025501255844	8.46758806081248	8.63319618416966	8.58894571807376	8.28826625717786	8.41657736012379	8.73304404327148	8.86554566794142	8.62324847535096	8.46157810857768	8.50120198668311	8.61629176664959	8.55979026901728	8.83724542565391	8.77866056684942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EGR1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.60131496079184	6.42367361823892	6.72872862117559	6.54364224846079	6.67020542100365	6.64235876878845	6.54390312078275	6.60444458969528	6.52284753166494	6.52353999326789	6.48107464409555	6.56030459457116	6.73249320395044	6.78662052849834	6.85132703290188	6.46010834697507	6.75640879546807	6.65761954875696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EGR4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.90993142021236	8.76878675764716	8.91404248892972	8.82992534337556	8.93753390361406	8.87526174667481	8.98700958178984	8.74032221697646	9.08432509520437	8.98966754997151	8.6532976251962	8.64023238910911	8.79692964322115	8.83672938328164	8.7125607759409	8.75925944061538	8.71368797643897	8.3466246985213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IFITM1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.27124735217938	5.27878608055247	5.33147552853082	5.16799227436122	5.5356170072811	5.02907200495821	5.2202241570297	5.27986177436916	5.0446852479368	5.23174088498486	5.25642632890651	5.48888908344985	5.30347149837432	5.36091299630739	5.32750429252558	5.51411224492695	5.15389741166678	5.51536850085243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IFNB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.68569068617402	6.68939397857483	6.33418301045005	6.59195098546216	6.2968025625937	6.14150640594296	6.52958369227019	6.49005076516998	6.44819705122767	6.48245770728331	6.48553487946349	6.54221346367824	6.47429738601912	6.46591503446862	6.09983844777115	6.24659173467008	6.39281106304947	6.58544137388146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PTX3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.79554467515832	6.56630998007596	6.52622468899663	6.53270404449295	6.53109730914642	6.23935218698955	6.42738127209842	6.33172447533788	6.26373447709675	6.34549642995812	6.53535130253538	6.74917767977277	6.50744095845628	6.60457922666953	6.74707440531868	6.8401106937556	6.55000198978492	6.55223911429452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RSAD2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.51409464844943	8.58505008513668	8.58001268844496	8.49806023788047	8.61317176206899	8.80241410648554	8.58292610247896	8.60050415520347	8.7611431762801	8.66424919583357	8.59632388545986	8.535573308559	8.54144400113692	8.68822947209132	8.62084202732313	8.5309052601201	8.66005582174281	8.54180491853501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRIM22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.33669002699032	8.47854006425534	8.43268874061347	8.48232409592762	8.48124395640717	8.65933139268751	8.68342744023891	8.70654609272359	8.82612680710799	8.65211606981782	8.4255405295234	8.52993780692083	8.47484185309422	8.6402353392508	8.58351558965433	8.2665769661287	8.80150979644669	8.60134522828624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CREB5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.0989542147292	10.9989215889436	11.1199236074884	10.7752735652421	9.9535791900691	10.6543885339518	10.8144307434937	10.2906079772542	11.2457282519209	10.7346005775874	11.2586217956076	10.853805728808	11.1644022531209	10.546134454378	10.2682938831238	10.8154712386738	9.77308299672699	11.6194801234631	10.6919285292069	10.6433232778522	10.1360104233354	10.5281173804696	11.0261042250353	11.3080739566035	10.0793736662513	11.0779334144651	10.925897175499	11.2616275065219	10.6007541407788	11.3171770447947	10.6200045523033	9.91303671833077	11.2720642024181	10.7491266389873	9.95529765480796	10.0392929543977	11.1557214280522	11.056037236915	10.0724168550488	10.1921713703829	11.2461017780186	10.8688108654144	10.5915860947222	9.96245240501143	10.8244525444237	11.1760267221676	10.3623340605064	10.3653117089485	11.669589725087	11.2685464305762	11.8641245769067	11.4799639415443	11.9499634612647	11.9086101140961	10.4981352507059	10.7821264382857	11.5999410107469	11.1800315706799	10.9559910703534	10.6570612617669	10.7139267051292	11.421877550356	10.4818261819615	11.0476506636731	10.6792934860825	11.1436755076438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FADS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.45144529656475	9.30863206289203	9.24531861213676	8.6222737213319	9.14838028374078	8.95633215252065	9.11754472262639	9.16322081728924	9.09127509132709	9.0680453874231	8.89630946667013	8.90547817634279	9.6528721268033	9.68722986092348	9.8524644865291	9.62704328585797	9.85024604286584	9.51449739007185	9.62917030962014	9.47039697342718	9.62045589467273	9.59554005255635	9.59998326255532	9.65616074318703	9.65475128548349	9.42551792353833	9.45488343271755	9.36217629771687	9.59719198553991	9.46174297163396	9.84885407744843	9.7427751251164	9.23236641488494	9.28890102021063	9.57932308103154	9.46702654048287	8.91791449701905	8.94344721054709	8.9677939137876	9.29740265303337	9.150958862236	9.06147347736218	9.19984891621587	9.38341793712897	9.22202643157298	9.46505616783118	9.45627662291928	9.58137892448957	9.19996971576206	9.27056964431326	9.16100778716476	9.06453865119169	9.11654087586835	9.20518232622864	9.5317506534044	9.20965643340899	9.15337929867964	9.21768236912783	9.28142077125594	9.31439442220196	9.17921169425509	8.90066100758941	9.32389065535209	9.16946953339089	9.09841097599374	9.34008611490568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HSPA6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.4421738280986	9.37134764893164	9.42500922143717	9.45259225258332	9.18566385475975	9.36420099343965	9.27831745329401	9.13935755378199	9.17581414048409	9.60250205016551	9.75386882619086	9.45478219888409	10.3804405669916	10.4953099623227	10.4813101959217	10.4498286476015	10.5741885411915	10.387552298517	10.1488232033406	10.0362881076165	10.0926170122188	9.56010843613634	9.95193592248332	9.87195772633667	9.36295663995852	9.4772676581362	9.29385478389307	9.18995555730777	8.99883613578225	9.26422932577269	8.81373261480864	8.47344440156908	8.64544009862737	9.53318222803291	9.38206721011959	9.36515427145517	9.42856637509739	9.36759676033568	9.10338716415332	9.07547914948802	9.27854625415737	9.27041921840764	9.48198285230561	9.55851493008769	9.47423598693857	10.3250370906936	10.0573097489571	10.1527313655682	10.614877122803	10.5277509582272	10.4097043218095	10.8589846766786	11.0948899204035	10.9904531929782	11.4327237837716	11.4755837564864	11.5793016505709	11.3533515303501	11.2917288423434	10.967439155618	11.1188280383129	11.2574369532076	11.024851086734	11.2471273522774	11.194761517174	11.0700243548948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IFNL2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.164804339886	14.1342752293657	14.0856383035476	14.16005887695	13.9103077092539	13.961202745315	14.1137340280804	14.0072132636568	14.1370066423808	14.2034161369798	14.0650370201586	14.0856383035476	13.9393016371011	13.9481303416031	14.1679289504867	13.9606688921029	13.8342072153135	13.9193589599643	13.9554109079344	13.8748432672578	13.8230755760702	13.8653440083745	14.0618758972684	13.7556184807853	13.8170458728511	13.7200702146508	13.9108733672321	13.8301669031589	13.9000624475346	13.8890802891532	13.9544097615466	13.6980600632353	13.7469490820869	14.0259488216094	14.0133015227955	13.9114388035117	14.0072132636568	13.9412296606637	13.8586677535708	14.1023229567743	14.0501021742255	14.1350586515354	13.9544097615466	13.8944450269793	14.1288605344901	13.6304436412952	13.4929052469514	13.6221435314789	13.4709755947624	13.2638604642854	13.3517747623415	13.3177316413167	13.2213422392301	13.2287629033875	13.2471914264682	13.087514951359	13.2583139640353	13.4422415831956	13.4147983297618	12.4278752826866	13.4124270063818	13.3898574071559	13.433956822753	13.9427610646301	13.7342709942224	13.8964685862611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IL6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.97380605945477	6.87423622608215	7.1676462218801	6.95185867594134	6.7173648595103	6.91220891597451	6.79785799800998	6.60435666705671	6.78899015464904	6.78046520380857	6.92120981715153	6.76024111146928	7.10121965615494	6.90707274257434	6.70327439984512	6.88217986027356	6.8698041230965	7.10392356695085	7.00638983700648	6.75002174699165	6.67006606909757	6.76627792217822	6.92714943459232	6.99580996907837	6.74233495718433	6.96004582500634	6.92283213947754	6.87712143098335	6.7616519617195	6.92912388534526	6.75923251590185	6.82462129619364	6.98316636289032	7.12990742510918	6.88361526266325	6.8329858838555	6.97636884355749	6.8462976580483	6.5823986204642	6.64516713492707	6.86075780800996	6.81178821606304	6.86226164349283	6.65999589242998	6.8621207254885	6.74697229533655	6.63481105017172	6.69485909320883	6.46846977203227	6.45868623239448	6.61465408024218	6.21696626840747	6.39608577945276	6.35715208915027	6.13427073164802	6.04720655252882	6.36844032076082	6.11894107272351	5.87297796011839	6.50731414226223	6.24670461612546	6.20546005064879	6.17310925790959	6.27556019132849	6.1554315650158	6.20405236247564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
